taxonID	parentNameUsageID	canonicalName	taxonRank
2662756	9460134	Gelidium pusillum	species
5278207	2661420	Taenioma perpusillum	species
5278204	2661420	Taenioma nanum	species
2662161	2662143	Caloglossa leprieurii	species
2661913	2661912	Calonitophyllum medium	species
2661627	2661571	Hypoglossum tenuifolium	species
2661598	2661571	Hypoglossum simulans	species
2661577	2661571	Hypoglossum hypoglossoides	species
7923833	2645648	Blidingia marginata	species
5278234	2661565	Grinnellia americana	species
2662395	2662387	Acrosorium ciliolatum	species
5278325	2662231	Cryptopleura ruprechtiana	species
5278328	2662231	Cryptopleura ramosa	species
5278220	2661427	Martensia pavonia	species
2662102	2662079	Nitophyllum adhaerens	species
2662092	2662079	Nitophyllum wilkinsoniae	species
2662113	2662079	Nitophyllum punctatum	species
4376127	2661994	Frikkiella pseudoprostrata	species
5279220	2666512	Catenella caespitosa	species
5279228	2666512	Catenella impudica	species
2657842	2657810	Wrangelia penicillata	species
8324037	2657810	Wrangelia gordoniae	species
2658335	2658331	Mazoyerella kraftii	species
2657812	2657810	Wrangelia bicuspidata	species
2657838	2657810	Wrangelia argus	species
2657803	2657800	Diplothamnion tetrastichum	species
2658396	2658384	Ptilothamnion speluncarum	species
2657379	2657378	Haloplegma duperreyi	species
2657028	2657026	Monosporus indicus	species
